locus	cross	chrom	peak.Mb	target	LOD	f.ctrl	f.target	dfreq	dfreq.rep1	sig	responds
N2xXZ1516 V:10.76	N2xXZ1516	V	10.764743	par1	41.872549182495	0.38910151266630216	0.5022921277268416	0.11319061506053946	0.0048873395573719725	TRUE	TRUE
N2xXZ1516 V:10.76	N2xXZ1516	V	10.764743	pos1	71.3781756744301	0.38910151266630216	0.5182141542990311	0.1291126416327289	NA	TRUE	TRUE
N2xXZ1516 V:10.76	N2xXZ1516	V	10.764743	rpn12	97.6518201121783	0.38910151266630216	0.5310671496238507	0.14196563695754855	0.03456816357472503	TRUE	TRUE
N2xXZ1516 V:10.76	N2xXZ1516	V	10.764743	vha5	123.54581773045	0.38910151266630216	0.6195105598390882	0.23040904717278604	NA	TRUE	TRUE
N2xXZ1516 V:12.21	N2xXZ1516	V	12.214859	mig6	725.08365573317	0.34094163981382025	0.72785881215247	0.3869171723386497	0.3322918441617453	TRUE	TRUE
N2xXZ1516 V:12.21	N2xXZ1516	V	12.214859	par1	61.8657278595789	0.34094163981382025	0.4587895377128954	0.11784789789907513	0.04314085009650781	TRUE	TRUE
N2xXZ1516 V:12.21	N2xXZ1516	V	12.214859	pos1	8.9354007929323	0.34094163981382025	0.38918534329420135	0.048243703480381095	NA	TRUE	FALSE
N2xXZ1516 V:12.21	N2xXZ1516	V	12.214859	rpn12	76.0804880825553	0.34094163981382025	0.49493754109138727	0.15399590127756702	0.05856784538877535	TRUE	TRUE
N2xXZ1516 V:12.21	N2xXZ1516	V	12.214859	vha5	126.929626571105	0.34094163981382025	0.5715749914588316	0.23063335164501136	NA	TRUE	TRUE
N2xXZ1516 V:13.81	N2xXZ1516	V	13.805216	mig6	611.087551037142	0.3574248328200242	0.7316124575787608	0.3741876247587366	0.2953688170491229	TRUE	TRUE
N2xXZ1516 V:13.81	N2xXZ1516	V	13.805216	par1	44.5632463952408	0.3574248328200242	0.4622551924546084	0.1048303596345842	-0.012172803372702434	TRUE	TRUE
N2xXZ1516 V:13.81	N2xXZ1516	V	13.805216	pos1	3.62120200305652	0.3574248328200242	0.3361693519598277	-0.021255480860196463	NA	TRUE	FALSE
N2xXZ1516 V:13.81	N2xXZ1516	V	13.805216	rpn12	60.0620553658089	0.3574248328200242	0.496628984362056	0.1392041515420318	0.021565840238995437	TRUE	TRUE
N2xXZ1516 V:13.81	N2xXZ1516	V	13.805216	vha5	90.7582464815069	0.3574248328200242	0.5576440296105568	0.20021919679053263	NA	TRUE	TRUE
N2xXZ1516 V:16.26	N2xXZ1516	V	16.260068	mig6	398.928857164516	0.3024795437639474	0.6257222500037134	0.323242706239766	0.2515213184367668	TRUE	TRUE
N2xXZ1516 V:16.26	N2xXZ1516	V	16.260068	par1	67.1422227114394	0.3024795437639474	0.4266001872896156	0.12412064352566815	0.013659557859981797	TRUE	TRUE
N2xXZ1516 V:16.26	N2xXZ1516	V	16.260068	pos1	5.54524399773567	0.3024795437639474	0.2695467889589522	-0.032932754804995246	NA	TRUE	FALSE
N2xXZ1516 V:16.26	N2xXZ1516	V	16.260068	rpn12	68.0818766265218	0.3024795437639474	0.41462836080978754	0.11214881704584012	0.0223466422194899	TRUE	TRUE
N2xXZ1516 V:16.26	N2xXZ1516	V	16.260068	vha5	38.9641563347785	0.3024795437639474	0.43384702946455933	0.1313674857006119	NA	TRUE	TRUE
N2xXZ1516 X:2.29	N2xXZ1516	X	2.286855	mig6	0.624884765049327	0.8264437689969605	0.8141102141102141	-0.012333554886746367	0.011628822081205747	FALSE	FALSE
N2xXZ1516 X:2.29	N2xXZ1516	X	2.286855	par1	0.601104226776075	0.8264437689969605	0.835017911975435	0.008574142978474475	-0.007393174103254796	FALSE	FALSE
N2xXZ1516 X:2.29	N2xXZ1516	X	2.286855	pos1	22.5400642626755	0.8264437689969605	0.8825195958069695	0.056075826810009	NA	TRUE	FALSE
N2xXZ1516 X:2.29	N2xXZ1516	X	2.286855	rpn12	5.31366865130776	0.8264437689969605	0.7856255178127589	-0.04081825118420157	0.004322053851897989	TRUE	FALSE
N2xXZ1516 X:2.29	N2xXZ1516	X	2.286855	vha5	0	0.8264437689969605	0.8189276296513331	-0.007516139345627337	NA	FALSE	FALSE
N2xXZ1516 X:4.50	N2xXZ1516	X	4.499392	mig6	5.47174746672603	0.9622084440507824	0.9391389957934306	-0.0230694482573518	-0.045655670524227365	TRUE	FALSE
N2xXZ1516 X:4.50	N2xXZ1516	X	4.499392	par1	13.6541114255018	0.9622084440507824	0.9450736609043685	-0.017134783146413923	-0.031026899314509637	TRUE	FALSE
N2xXZ1516 X:4.50	N2xXZ1516	X	4.499392	pos1	0.563883284533237	0.9622084440507824	0.9720015134317064	0.009793069380923947	NA	FALSE	FALSE
N2xXZ1516 X:4.50	N2xXZ1516	X	4.499392	rpn12	0.0835665451613274	0.9622084440507824	0.9695873526259379	0.007378908575155441	-0.011951285431088032	FALSE	FALSE
N2xXZ1516 X:4.50	N2xXZ1516	X	4.499392	vha5	0.516681913208871	0.9622084440507824	0.9614233455271034	-7.850985236790287e-4	NA	FALSE	FALSE
N2xXZ1516 X:5.81	N2xXZ1516	X	5.814558	mig6	30.2838514215503	0.9692584539251706	0.934439664003278	-0.03481878992189258	-0.036037767105288165	TRUE	FALSE
N2xXZ1516 X:5.81	N2xXZ1516	X	5.814558	par1	15.6008135021104	0.9692584539251706	0.9417927823050058	-0.027465671620164778	-0.02512217287221785	TRUE	FALSE
N2xXZ1516 X:5.81	N2xXZ1516	X	5.814558	pos1	7.28152946003747	0.9692584539251706	0.9514552793711494	-0.01780317455402125	NA	TRUE	FALSE
N2xXZ1516 X:5.81	N2xXZ1516	X	5.814558	rpn12	0.564301288399833	0.9692584539251706	0.966154186483796	-0.0031042674413745974	-0.014026945814791913	FALSE	FALSE
N2xXZ1516 X:5.81	N2xXZ1516	X	5.814558	vha5	1.6439524511444	0.9692584539251706	0.9512792596624932	-0.017979194262677467	NA	FALSE	FALSE
N2xXZ1516 X:7.05	N2xXZ1516	X	7.054469	mig6	39.453868699018	0.9539036281897043	0.9160544381548837	-0.03784919003482057	-0.04286196733210257	TRUE	FALSE
N2xXZ1516 X:7.05	N2xXZ1516	X	7.054469	par1	3.97872724641208	0.9539036281897043	0.9337028824833703	-0.02020074570633401	-0.012415024716177947	TRUE	FALSE
N2xXZ1516 X:7.05	N2xXZ1516	X	7.054469	pos1	29.5676672781424	0.9539036281897043	0.9350325282951608	-0.018871099894543497	NA	TRUE	FALSE
N2xXZ1516 X:7.05	N2xXZ1516	X	7.054469	rpn12	0.689630001486654	0.9539036281897043	0.9512020734650103	-0.002701554724694022	-0.019161920083566097	FALSE	FALSE
N2xXZ1516 X:7.05	N2xXZ1516	X	7.054469	vha5	0.82467583409684	0.9539036281897043	0.950407450523865	-0.0034961776658393173	NA	FALSE	FALSE
N2xXZ1516 X:7.61	N2xXZ1516	X	7.605206	mig6	92.1711095668838	0.9455426102893049	0.867286700824237	-0.07825590946506789	-0.09671551075856322	TRUE	FALSE
N2xXZ1516 X:7.61	N2xXZ1516	X	7.605206	par1	3.0714668084765	0.9455426102893049	0.9391323842618541	-0.006410226027450783	-0.008574631935905352	FALSE	FALSE
N2xXZ1516 X:7.61	N2xXZ1516	X	7.605206	pos1	119.761242258576	0.9455426102893049	0.852095454928746	-0.09344715536055881	NA	TRUE	FALSE
N2xXZ1516 X:7.61	N2xXZ1516	X	7.605206	rpn12	4.84459908734839	0.9455426102893049	0.9243561721942412	-0.02118643809506371	-0.0010252712988889634	TRUE	FALSE
N2xXZ1516 X:7.61	N2xXZ1516	X	7.605206	vha5	1.44165760867256	0.9455426102893049	0.9414530919351046	-0.004089518354200239	NA	FALSE	FALSE
N2xXZ1516 X:9.55	N2xXZ1516	X	9.545363	mig6	149.983863747923	0.945481654349799	0.8231137871712951	-0.1223678671785039	-0.10658316262841505	TRUE	TRUE
N2xXZ1516 X:9.55	N2xXZ1516	X	9.545363	par1	8.21384220387296	0.945481654349799	0.9202427394885132	-0.02523891486128582	0.0026223529948323776	TRUE	FALSE
N2xXZ1516 X:9.55	N2xXZ1516	X	9.545363	pos1	159.312714940946	0.945481654349799	0.8206656731246895	-0.1248159812251095	NA	TRUE	TRUE
N2xXZ1516 X:9.55	N2xXZ1516	X	9.545363	rpn12	6.86871255191744	0.945481654349799	0.9170765987350668	-0.028405055614732277	0.004001861683510022	TRUE	FALSE
N2xXZ1516 X:9.55	N2xXZ1516	X	9.545363	vha5	0.645016619479948	0.945481654349799	0.9293027791321307	-0.016178875217668365	NA	FALSE	FALSE
N2xXZ1516 X:11.38	N2xXZ1516	X	11.384777	mig6	51.2811133266532	0.9274588619520161	0.8632958801498127	-0.06416298180220337	-0.09127253766014298	TRUE	FALSE
N2xXZ1516 X:11.38	N2xXZ1516	X	11.384777	par1	3.81266911845937	0.9274588619520161	0.9094022949135125	-0.018056567038503557	-0.04166297266039454	TRUE	FALSE
N2xXZ1516 X:11.38	N2xXZ1516	X	11.384777	pos1	183.410771429585	0.9274588619520161	0.7821398483572031	-0.14531901359481303	NA	TRUE	TRUE
N2xXZ1516 X:11.38	N2xXZ1516	X	11.384777	rpn12	4.90392658900696	0.9274588619520161	0.9100189035916825	-0.01743995836033363	-0.03053640055857887	TRUE	FALSE
N2xXZ1516 X:11.38	N2xXZ1516	X	11.384777	vha5	3.83603326324686	0.9274588619520161	0.9022113022113022	-0.02524755974071391	NA	TRUE	FALSE
N2xXZ1516 X:14.19	N2xXZ1516	X	14.185067	mig6	4.61536365163053	0.8313210680976109	0.8525951780751083	0.021274109977497457	0.018298599879857602	TRUE	FALSE
N2xXZ1516 X:14.19	N2xXZ1516	X	14.185067	par1	4.2794849818228204	0.8313210680976109	0.7952682720743557	-0.036052796023255174	0.015725741540631777	TRUE	FALSE
N2xXZ1516 X:14.19	N2xXZ1516	X	14.185067	pos1	38.8978766826738	0.8313210680976109	0.7580848913592724	-0.07323617673833849	NA	TRUE	FALSE
N2xXZ1516 X:14.19	N2xXZ1516	X	14.185067	rpn12	1.60071210426003	0.8313210680976109	0.8105333333333333	-0.020787734764277532	-0.00785852743090154	FALSE	FALSE
N2xXZ1516 X:14.19	N2xXZ1516	X	14.185067	vha5	2.78579341119192	0.8313210680976109	0.8000272628135223	-0.03129380528408854	NA	FALSE	FALSE
N2xXZ1516 X:15.73	N2xXZ1516	X	15.725045	mig6	2.82008143239115	0.7801831806827644	0.8056343126017976	0.025451131919033254	0.04179982782580316	FALSE	FALSE
N2xXZ1516 X:15.73	N2xXZ1516	X	15.725045	par1	18.4413308346394	0.7801831806827644	0.7503052858056638	-0.029877894877100575	0.013048111938915086	TRUE	FALSE
N2xXZ1516 X:15.73	N2xXZ1516	X	15.725045	pos1	1.4942460816653	0.7801831806827644	0.7735798973632986	-0.0066032833194658025	NA	FALSE	FALSE
N2xXZ1516 X:15.73	N2xXZ1516	X	15.725045	rpn12	2.14525403436821	0.7801831806827644	0.7748955600893811	-0.00528762059338328	0.006284759789223382	FALSE	FALSE
N2xXZ1516 X:15.73	N2xXZ1516	X	15.725045	vha5	13.286738900031	0.7801831806827644	0.7005554213957981	-0.0796277592869663	NA	TRUE	FALSE
