Mb	R2
12.185984	0.0234202
12.185986	0.000874986
12.18606	0.0100778
12.186146	0.000415887
12.186178	0.000835422
12.186257	0.000850919
12.186259	0.000850919
12.186262	0.00170122
12.186281	0.000843117
12.186348	0.000412116
12.186429	0.000563251
12.186442	0.0952696
12.186555	0.000412116
12.186568	0.000827832
12.186608	0.00041971
12.186689	0.000439988
12.18672	0.00221893
12.186764	0.000438766
12.186777	0.000448565
12.186847	0.00187441
12.186856	0.00138534
12.186872	0.0222715
12.186964	0.0526839
12.186965	0.0332391
12.18701	0.000389756
12.187136	0.000819531
12.187156	0.0393456
12.187207	0.0204361
12.187321	0.00049373
12.187329	0.00168514
12.187335	0.00122023
12.187336	0.00123192
12.187342	0.0427877
12.187384	0.00205735
12.187392	0.0104702
12.187407	0.00223834
12.18742	0.000866852
12.187424	0.000866852
12.187425	0.000866852
12.187563	0.0100778
12.187709	0.175261
12.187787	0.000412116
12.187835	0.000415887
12.187845	0.000412116
12.187895	0.00209705
12.187932	0.000827832
12.188012	0.000412116
12.188013	0.012234
12.18804	0.000412116
12.188052	0.000827832
12.18809	0.00209705
12.188114	0.00127027
12.188145	0.000412116
12.188155	0.000827832
12.18816	0.000412116
12.188172	0.0954135
12.1882	0.00171703
12.188326	0.000412116
12.188352	0.0458696
12.188379	0.000827832
12.188393	0.0458696
12.188394	0.0458696
12.188411	0.00167025
12.188426	0.000412116
12.188449	0.000843117
12.188491	0.00991529
12.188494	0.0457207
12.188516	0.000452985
12.188529	0.000429977
12.188555	0.00135685
12.188568	0.0121779
12.188896	0.00137178
12.188897	0.000910223
12.188898	0.000270491
12.188937	0.00134523
12.188955	0.00041971
12.189018	0.00127027
12.189021	0.0222446
12.189099	0.00041971
12.189115	0.000415887
12.189119	0.003432
12.189202	0.000412116
12.189232	0.003432
12.189246	0.0621318
12.189303	0.118283
12.189306	0.003432
12.18932	0.00124719
12.189342	0.000827832
12.189475	0.000735294
12.189496	0.000735294
12.189522	0.000726216
12.189525	0.00605771
12.189559	0.00149795
12.18957	0.00376506
12.189827	0.0238525
12.189849	0.000735294
12.189914	0.00658241
12.18992	0.000827832
12.189923	0.00209705
12.189944	0.0226363
12.189982	0.000827832
12.189983	0.000412116
12.189985	0.0233181
12.190006	0.00124719
12.190009	0.000669591
12.190056	0.00209705
12.190134	0.00125865
12.190205	0.0083212
12.190258	0.00124719
12.190263	0.00124719
12.190265	0.00124719
12.19031	0.00124719
12.190409	0.00124719
12.190415	0.000412116
12.190446	0.00124719
12.190448	0.00340042
12.190449	0.00125865
12.190462	0.000412116
12.190624	0.000378788
12.190892	0.0111299
12.190973	0.0021164
12.19104	0.000827832
12.19105	0.000412116
12.191378	0.00125865
12.191394	0.0021164
12.191434	0.0100778
12.191507	0.000439732
12.191624	0.0047615
12.191627	0.0028255
12.191632	0.000531027
12.191651	0.00047954
12.191783	0.000802139
12.191808	0.00125814
12.191815	0.000784287
12.191847	0.000411755
12.191874	0.0484581
12.19193	0.00041971
12.191951	0.00128205
12.19198	0.00128205
12.192006	0.00575935
12.192008	0.00127027
12.192042	0.00127027
12.192132	0.000423585
12.192413	0.0279875
12.192426	0.000412116
12.192468	0.0216864
12.192479	0.00209705
12.1925	0.000827832
12.192546	0.00850525
12.192556	0.000827832
12.192569	0.00124719
12.192714	0.0101303
12.192715	0.000669591
12.192779	0.000827832
12.192804	0.0310292
12.192813	0.000412116
12.192855	0.00085883
12.192937	0.00043554
12.193037	0.0302278
12.193048	0.00130611
12.193218	0.000827832
12.193221	0.0219631
12.193275	0.00340042
12.193317	0.000412116
12.19332	0.000827832
12.193355	0.000412116
12.193358	0.00124719
12.193374	0.00209705
12.193461	0.000827832
12.193557	0.0458696
12.193588	0.00340042
12.193626	0.000412116
12.193641	0.0692433
12.193656	0.0222446
12.19369	0.00125865
12.193694	0.000835422
12.193724	0.00330579
12.193834	0.10622
12.193843	0.000827832
12.193927	0.000412116
12.193932	0.00209705
12.19396	0.0219631
12.194022	0.00209705
12.19405	0.00428899
12.194079	0.0034965
12.194098	0.000415887
12.19419	0.003432
12.194219	0.0021164
12.194226	0.000835422
12.194237	0.00125865
12.194245	0.0339305
12.194286	0.00340042
12.194295	0.213138
12.194344	0.000827832
12.194357	0.0623432
12.194424	0.0219631
12.19443	0.0219631
12.194439	0.00209705
12.194472	0.000412116
12.194485	0.00340042
12.194486	0.000412116
12.1945	0.000669591
12.194501	0.000669591
12.194527	0.00124719
12.194543	0.00209705
12.194572	0.00124719
12.194746	0.000412116
12.194777	0.000103043
12.194778	0.000827832
12.194838	0.00340042
12.194851	0.000827832
12.194871	0.00124719
12.194875	0.0314296
12.194891	0.00340042
12.194895	0.000412116
12.194908	0.000827832
12.194948	0.000443794
12.194957	0.00090009
12.194958	0.000448009
12.194963	0.0603761
12.19503	0.000448009
12.195084	0.0940716
12.195102	0.000448009
12.195152	0.00124719
12.195215	0.000412116
12.19522	0.00124719
12.195234	0.00124719
12.195305	0.000669591
12.195311	0.0954135
12.195313	0.00340042
12.195318	0.000669591
12.195345	0.00213602
12.195381	0.000874986
12.195509	0.00209705
12.195529	0.00124719
12.19565	0.00482859
12.195737	0.00384271
12.195751	0.00340042
12.195807	0.000103043
12.195814	0.0404251
12.195815	0.0404251
12.195822	0.00921117
12.195824	0.000827832
12.195884	0.118422
12.195891	0.0111647
12.195906	0.00124719
12.195998	0.000412116
12.196009	0.00209705
12.196039	0.000412116
12.196043	0.000412116
12.196048	0.0070539
12.196143	0.0070539
12.196145	0.0070539
12.196156	0.0070539
12.196185	0.000412116
12.196191	0.000412116
12.196556	0.000720981
12.196582	0.017064
12.196598	0.000568364
12.19662	0.0458696
12.196642	0.00581395
12.196773	0.00124719
12.19678	0.000827832
12.1968	0.00384271
12.196984	0.0560026
12.197044	0.000811966
12.197089	0.000794614
12.197094	0.00119734
12.197199	0.0013587
12.19721	0.000453081
12.197473	0.00177659
12.197474	0.00177659
12.197477	0.00175516
12.197479	0.000578327
12.197515	0.00398804
12.197533	0.000942803
12.197552	0.0014273
12.197556	0.00150849
12.197557	0.00138169
12.197567	0.00136698
12.197569	0.00136698
12.19762	0.00085794
12.197703	0.000656907
12.198005	0.0101303
12.198046	0.233149
12.198148	0.000827832
12.198154	0.000415887
12.198171	0.00340042
12.198204	0.000412116
12.198225	0.00850525
12.198227	0.00371327
12.198252	0.000412116
12.198323	0.000412116
12.198347	0.000412116
12.198412	0.000412116
12.198637	0.00257472
12.198694	0.00041971
12.19879	0.000843117
12.198835	0.000843117
12.198918	0.000843117
12.198926	0.00041971
12.198951	0.00041971
12.199014	0.0211769
12.199017	0.000415887
12.199021	0.0101303
12.199032	0.00611527
12.199145	0.000412116
12.199196	0.000412116
12.199248	0.00384271
12.199296	0.00124719
12.199399	0.196981
12.199558	0.00340042
12.199819	0.000827832
12.199914	0.000669591
12.19995	0.00209705
12.199958	0.000412116
12.199963	0.0334301
12.199967	0.000412116
12.199975	0.000412116
12.199984	0.000835422
12.199996	0.0133402
12.200033	0.0034965
12.200041	0.00041971
12.200048	0.000423585
12.200097	0.00377117
12.200132	0.000819531
12.200149	0.0202877
12.20015	0.00043554
12.200167	0.000606239
12.200237	0.0358324
12.200267	0.000518142
12.200311	0.0456221
12.200326	0.21184
12.200357	0.00085883
12.200376	0.000866852
12.200425	0.00041971
12.200446	0.000843117
12.200466	0.000835422
12.200467	0.000415887
12.200514	0.00130611
12.20052	0.00262312
12.200521	0.000618892
12.200535	0.0428271
12.200596	0.0937587
12.200679	0.000404187
12.200734	0.000415887
12.200745	0.00597999
12.200831	0.000827832
12.200832	0.0216864
12.201023	0.00041971
12.201032	0.000431499
12.201205	0.00041971
12.201356	0.00641143
12.201382	0.000419537
12.201392	0.000448009
12.201422	0.000443794
12.201425	0.000891603
12.201435	0.00179949
12.201451	0.0063505
12.201476	0.00799309
12.20149	0.000843117
12.201492	0.121331
12.201519	0.00041971
12.201522	0.00041971
12.201538	0.00257472
12.20161	0.0225309
12.201627	0.000843117
12.201631	0.0214151
12.20164	0.0457778
12.201796	0.00395153
12.201797	0.000423585
12.201845	0.000850919
12.201849	0.0228222
12.201964	0.00340042
12.201976	0.000412116
12.201987	0.000669591
12.202005	0.00167025
12.202068	0.000412116
12.202074	0.0307917
12.20209	0.00167025
12.202094	0.00340042
12.202195	0.000669591
12.2022	0.000412116
12.202217	0.00252765
12.202318	0.000827832
12.202438	0.000669591
12.202443	0.000669591
12.202477	0.0219631
12.202573	0.000669591
12.202586	0.000827832
12.202645	0.000827832
12.202653	0.000412116
12.202675	0.00039322
12.202785	0.000396825
12.202811	0.0108821
12.202822	0.0306236
12.203637	0.000952233
12.203745	0.0353393
12.203763	0.00213618
12.203764	0.000834981
12.203832	0.000779879
12.203879	0.00041971
12.203901	0.0222446
12.203905	0.000835422
12.203984	0.00213618
12.204055	0.00246633
12.204082	0.000486697
12.204105	0.000911854
12.204113	0.00130428
12.204114	0.00136001
12.204249	0.000671874
12.204335	0.00113905
12.204345	0.00292135
12.204349	0.00288109
12.204351	0.00301783
12.204356	0.0015873
12.204387	0.00853485
12.204581	0.004329
12.204623	0.017094
12.20487	0.00676005
12.204873	0.00303398
12.204981	0.062987
12.205001	0.00133792
12.205036	0.0025
12.205054	0.00119352
12.205063	0.00121591
12.205095	0.00104112
12.205146	0.0012299
12.205181	0.0020519
12.205218	0.0005446
12.205297	0.000866852
12.205312	0.00252765
12.20539	0.00252765
12.205401	0.000992654
12.205506	0.00209705
12.205552	0.00209705
12.205634	0.00124719
12.205781	0.108057
12.205782	0.0168832
12.205833	0.108057
12.205921	0.000827832
12.205934	0.000412116
12.205937	0.000412116
12.20598	0.000412116
12.206	0.000412116
12.206115	0.000827832
12.206146	0.000412116
12.206196	0.0458696
12.206212	3.02343e-05
12.206217	0.000412116
12.206228	0.0166249
12.206237	0.00124719
12.20626	0.00124719
12.206276	0.00252765
12.206302	0.0166249
12.206324	0.00384271
12.206355	0.000412116
12.206396	0.000412116
12.206397	0.000412116
12.206398	0.000669591
12.206404	0.108057
12.206426	0.00167025
12.206493	0.000827832
12.206504	0.000412116
12.206518	0.000827832
12.206543	0.00124719
12.20665	0.000412116
12.206663	0.00124719
12.206667	0.000827832
12.206681	0.00167025
12.206751	0.000412116
12.206873	0.000412116
12.206906	0.000412116
12.206994	0.00209705
12.207063	0.0219631
12.207159	0.000412116
12.20716	0.000412116
12.207165	0.000412116
12.207179	0.000412116
12.207181	0.000412116
12.207232	0.003432
12.207238	0.000415887
12.20724	0.000415887
12.20726	0.0228575
12.207295	0.00168563
12.207303	0.000784757
12.207306	0.000656907
12.207321	0.000415887
12.207332	0.000415887
12.207369	0.000412116
12.207371	0.086113
12.207415	0.000412116
12.207433	0.000827832
12.207459	0.000412116
12.20752	0.00124719
12.207555	0.000412116
12.207676	0.000827832
12.207685	0.00209705
12.207746	0.00124719
12.207747	0.00124719
12.207798	0.0219631
12.2078	0.00209705
12.207804	0.0127824
12.207839	0.00340042
12.20792	0.00124719
12.207922	0.000412116
12.208006	0.108057
12.208012	0.000412116
12.208111	0.000412116
12.208132	0.000835422
12.208217	0.0239301
12.208225	0.000835422
12.208242	0.000415887
12.208278	0.00124719
12.208297	0.000827832
12.208313	0.000827832
12.20832	0.000412116
12.208362	0.000412116
12.208397	0.000669591
12.2084	0.000827832
12.208407	0.000412116
12.208427	0.0458696
12.208492	0.000656907
12.208525	0.00255102
12.208558	0.0298377
12.208595	0.000412116
12.208601	0.00252765
12.208679	0.000827832
12.208853	0.000427515
12.208857	0.00356284
12.209035	0.000412116
12.209036	0.0296864
12.209041	0.00125865
12.20909	0.0227395
12.209094	0.00098333
12.209099	0.019981
12.209118	0.000827832
12.209135	0.118422
12.20918	0.029222
12.209192	0.00252765
12.209208	0.000412116
12.209221	0.000827832
12.209227	0.000412116
12.209437	0.00529182
12.20948	0.000804505
12.209484	0.000404187
12.209666	0.000978665
12.209675	0.0022792
12.209725	0.00189394
12.209781	0.00674663
12.209784	0.00445762
12.209855	0.00100083
12.209863	0.000771605
12.209876	0.00130265
12.209887	4e-04
12.209945	0.003663
12.209948	0.0020595
12.20995	0.0013587
12.20996	0.00699126
12.209973	0.00167344
12.209977	0.000766675
12.209994	0.215162
12.210009	0.000380518
12.210017	0.000891067
12.210029	0.000528821
12.210081	0.00202532
12.210091	0.000238892
12.210111	0.114553
12.210166	0.00690225
12.210191	0.000259121
12.210543	0.000598205
12.210572	0.00178987
12.210612	0.0234146
12.210623	0.000782779
12.210693	0.0339654
12.210711	0.0020962
12.210753	0.000843117
12.210769	0.00436958
12.21078	0.0166982
12.210795	0.0021164
12.210799	0.00285285
12.210838	0.0021164
12.210856	0.0124336
12.210879	0.000415887
12.210884	0.000850919
12.210899	0.00497411
12.211062	0.00205735
12.211156	0.000948342
12.211159	0.0436329
12.211175	0.0203885
12.211183	0.00286735
12.211204	0.00475919
12.211218	0.000439638
12.211242	0.0132709
12.21125	0.00041971
12.211256	0.00865801
12.211261	0.0100778
12.211325	0.000423585
12.21139	0.0125021
12.211394	0.00085794
12.21141	0.000910539
12.211468	0.00265306
12.211469	0.00304498
12.211494	0.0033557
12.211503	0.0162517
12.211504	0.019979
12.211506	0.00176174
12.211528	0.000519913
12.21153	0.000519913
12.211546	0.0034965
12.21163	0.000490557
12.211639	0.0187015
12.211669	0.175065
12.211726	0.00139912
12.21173	0.0271742
12.211737	0.00139912
12.211787	0.0013693
12.211917	0.000824572
12.211919	0.0272861
12.211956	0.0975243
12.212006	0.0340842
12.212046	0.00338553
12.212094	0.00251088
12.212096	0.00246548
12.212098	0.0236467
12.21213	0.00439163
12.212147	0.160305
12.212156	0.000571429
12.212218	0.0947368
12.212219	0.000356684
12.212226	0.0947368
12.212227	0.0947368
12.212252	0.0149235
12.212261	0.000699083
12.212263	0.00143335
12.212266	0.000351782
12.212314	0.00234714
12.212465	0.0109359
12.21248	0.000415887
12.212512	0.000415887
12.212698	0.000827832
12.212758	0.000835422
12.212834	0.000827832
12.212844	0.00167025
12.21285	0.00473934
12.212877	0.000308484
12.212905	0.00565242
12.21291	0.00124719
12.212963	0.00327516
12.213046	0.00128205
12.21317	0.00154083
12.213172	0.00152295
12.213174	0.00147112
12.213185	0.00163517
12.213189	0.000429452
12.213202	0.000538721
12.213203	0.00159681
12.213234	0.000800981
12.213254	0.000414981
12.213286	0.000769841
12.213422	0.0012032
12.213425	0.00423012
12.213427	0.000405138
12.213436	0.00128041
12.213449	0.00346229
12.213473	0.000783121
12.213499	0.00041876
12.213528	0.000219161
12.213535	0.0125375
12.213559	0.00441073
12.213673	0.00221729
12.2137	0.000470013
12.213734	0.00139912
12.213744	0.000919207
12.213781	0.000451009
12.21382	0.00188172
12.213839	0.152846
12.213848	0.00956938
12.213855	0.00168985
12.213858	0.00270732
12.213998	0.000937577
12.214029	0.00202674
12.214033	0.00269833
12.214041	0.00043554
12.214074	0.00592552
12.21408	0.117716
12.214087	0.0457589
12.214095	0.000245225
12.214096	0.000245225
12.214108	0.00219655
12.214165	0.00092629
12.214176	0.000465484
12.214189	0.000453081
12.214193	0.000457666
12.214285	0.000967498
12.214344	0.000476765
12.214345	0.000476765
12.214365	0.000466815
12.214366	0.000486697
12.214434	0.000386895
12.214457	0.00153846
12.214466	0.000552486
12.214484	0.00103284
12.214507	0.116827
12.214512	0.000448009
12.214536	0.0013693
12.214682	0.118363
12.214709	0.000397336
12.21473	0.00200472
12.214731	0.000393519
12.214815	0.00083405
12.214992	0.000419537
12.214994	0.000439638
12.215093	0.000972573
12.215159	0.000222222
12.215251	0.00205083
12.215719	0.000935279
12.215733	0.000422833
12.215742	0.0034965
12.21575	0.000413173
12.215754	0.000444257
12.215865	0.121404
12.215871	0.000809771
12.215874	0.00133085
12.215951	0.00160847
12.215963	0.000804505
12.215993	0.000843117
12.216	0.00122339
12.216028	0.0219631
12.216033	0.00041971
12.216048	0.00041971
12.216112	0.00217609
12.216145	0.0206424
12.216188	0.000412116
12.216216	0.000423585
12.21622	0.00128205
12.216226	0.0158794
12.216238	0.0034965
12.216242	0.00041971
12.216244	0.000415887
12.216321	0.000412116
12.216349	0.000415887
12.216435	0.00085899
12.216468	0.000471846
12.216511	0.00287308
12.21661	0.00219705
12.216611	0.00219705
12.21664	0.000833333
12.216646	0.00205255
12.216701	0.00575935
12.216743	0.00257472
12.216766	0.00125865
12.216784	0.000415887
12.216826	0.000412116
12.216881	0.0212985
12.216908	0.000827832
12.216937	0.00124719
12.216945	0.00102853
12.216954	0.0219631
12.217029	0.000412116
12.217065	0.00160379
12.217173	0.000412116
12.21732	0.00209705
12.217331	0.00167025
12.217481	0.000835422
12.217565	0.000493681
12.21772	0.000507872
12.217723	0.0253563
12.217731	0.000530504
12.218178	0.0176755
12.21824	0.000415887
12.218241	0.000415887
12.218366	0.000415887
12.218377	0.00125865
12.218502	0.000412116
12.218535	0.000412116
12.218629	0.189884
12.218677	0.00041971
12.218687	0.0246287
12.218695	0.00257472
12.21875	0.0209073
12.218764	0.000827832
12.218783	0.000412116
12.218804	0.000843117
12.218819	0.000415887
12.218844	0.103781
12.21885	0.103781
12.218861	0.0206424
12.218881	0.00209705
12.218891	0.00041971
12.218936	0.00124719
12.218982	0.0021164
12.218999	0.0203819
12.219017	0.000827832
12.219113	0.0458696
12.219119	0.00124719
12.219181	0.000412116
12.219183	0.000827832
12.219193	0.000412116
12.219214	0.108932
12.219222	0.0206424
12.219318	0.00041793
12.219362	0.00296209
12.219667	0.000827832
12.219674	0.000423585
12.219681	0.000427515
12.219695	0.0289529
12.219715	0.00085883
12.219733	0.102847
12.219734	0.00217609
12.219782	0.000427515
12.219785	0.000427515
12.219852	0.001294
12.219867	0.000427515
12.21989	0.102608
12.219894	0.000431499
12.219989	0.000412116
12.220025	0.000751613
12.220048	0.0101303
12.220052	0.000412116
12.220086	0.103781
12.220105	0.0256839
12.220107	0.0256839
12.220141	0.00124719
12.220149	0.000827832
12.220166	0.000412116
12.220288	0.00209705
12.220349	0.003432
12.22036	0.002375
12.220412	0.000843117
12.220422	0.00041971
12.220438	0.000412116
12.220568	0.000669591
12.220628	0.0216864
12.220751	0.019355
12.220879	0.0219631
12.220917	0.000415887
12.220965	0.000271955
12.221001	0.0218495
12.221002	0.00487416
12.221015	0.000866852
12.221031	0.000351778
12.221034	0.00225968
12.221112	0.000538793
12.221142	0.00205761
12.22115	0.0224549
12.221164	4.10256e-05
12.221502	0.00168985
12.221505	0.000563551
12.221599	0.000547612
12.22161	0.00930657
12.221615	0.00102256
12.22163	0.0187385
12.221672	0.00128214
12.221677	0.000891603
12.22169	0.000443794
12.221738	0.000439988
12.221759	0.000891603
12.221773	0.000883236
12.221814	0.000412116
12.221853	0.00058496
12.221856	0.00058496
12.221934	0.042956
12.221961	0.000827832
12.221964	0.0444722
12.221976	0.0444722
12.222003	0.0444722
12.222009	0.0444722
12.222027	0.0444722
12.22209	0.0444722
12.222135	0.0404251
12.222181	0.000412116
12.222243	0.00225968
12.222265	0.0019253
12.222267	0.0018167
12.222272	0.00085883
12.222274	0.00085883
12.222277	0.00817443
12.222303	0.00100203
12.222334	0.00327742
12.222337	0.00315899
12.222353	0.000235136
12.222375	0.00254453
12.222376	0.00254453
12.22241	0.00398174
12.222448	0.000781499
12.222512	0.00143039
12.222585	0.048
12.222673	0.190371
12.222678	0.0047367
12.222681	0.00973654
12.222694	0.0047367
12.222805	0.00788497
12.222907	0.00143861
12.22291	0.00141243
12.222922	0.000853161
12.222929	0.00901515
12.222946	0.032513
12.22296	0.0499989
12.223042	0.0471218
12.223049	0.0463023
12.223059	0.00085883
12.223138	0.0484946
12.223139	0.0375475
12.223143	0.038125
12.223145	0.038125
12.223179	0.000404187
12.223196	0.0406578
12.223281	0.0308174
12.223486	0.0398254
12.223519	0.0362701
12.223541	0.00039322
12.223579	0.00124719
12.223585	0.00209705
12.223587	0.0398254
12.223599	0.0398254
12.223603	0.0334301
12.22361	0.252601
12.223611	0.252601
12.22362	0.000359832
12.223621	0.000412116
12.223622	0.00565242
12.223651	0.000827832
12.223732	0.0398254
12.223801	0.00209705
12.223811	0.000412116
12.223825	0.000827832
12.22383	0.000412116
12.223837	0.000412116
12.223855	0.000412116
12.223884	0.000299265
12.223902	0.000412116
12.223954	0.00296209
12.223976	0.00124719
12.223991	0.000412116
12.224038	0.0162773
12.224061	0.000827832
12.224072	0.0181001
12.224105	0.0954135
12.224108	0.000412116
12.224125	0.00712061
12.224138	0.00209705
12.224168	0.0323253
12.224202	0.00296209
12.224212	0.0203819
12.224235	0.000412116
12.224243	0.0398254
12.224252	0.000412116
12.224278	0.000412116
12.224366	0.000843117
12.224474	0.00124719
12.224477	0.000412116
12.224503	0.000827832
12.224504	0.00565242
12.224538	0.000412116
12.224542	0.00124719
12.22463	0.000827832
12.224677	0.000412116
12.22469	0.000412116
12.22478	0.071267
12.224846	0.0162773
12.224883	0.0206424
12.224943	0.000412116
12.224968	0.000412116
12.224985	0.000103043
12.225022	0.000412116
12.225055	0.0206424
12.225056	0.000412116
12.225105	0.000827832
12.22517	0.00565242
12.225236	0.00565242
12.225239	0.000412116
12.225295	0.000412116
12.225359	0.0206424
12.22536	0.0197064
12.225448	0.00124719
12.225461	0.118422
12.225465	0.00124719
12.225492	0.0341626
12.225494	0.00124719
12.225498	0.000412116
12.225568	0.000835422
12.225576	0.0190266
12.225725	0.000412116
12.22573	0.00209705
12.225743	0.000412116
12.225765	0.017507
12.225794	0.000412116
12.225831	0.000412116
12.225835	0.0172403
12.225903	0.000835422
12.22601	0.00209705
12.226038	0.000669591
12.226116	0.0165237
12.226146	0.017507
12.226147	0.017507
12.22615	0.017507
12.226198	0.017507
12.226205	0.0212985
12.226257	0.017507
12.2263	0.000412116
12.226321	0.00296209
12.226322	0.0142575
12.226327	0.0142575
12.226328	0.000827832
12.226337	0.000827832
12.226343	0.000415887
12.226345	0.000835422
12.226354	0.000415887
12.226378	0.0139072
12.226392	0.0021164
12.226394	0.000656907
12.226402	0.00478365
12.226454	0.0141296
12.226477	0.0206424
12.226487	0.0139072
12.226509	0.0139072
12.226512	0.000415887
12.226555	0.00565242
12.22656	0.0101786
12.226572	0.00125148
12.226588	0.00167025
12.226596	0.00565242
12.226597	0.000412116
12.226599	0.010042
12.226627	0.010042
12.226688	0.000412116
12.226693	0.010042
12.226726	0.000412116
12.226729	0.000412116
12.226749	0.000453799
12.226822	0.000412116
12.226831	0.000827832
12.226832	0.000827832
12.226891	0.000412116
12.226926	0.00124719
12.22693	0.00167025
12.226941	0.000412116
12.226942	0.000827832
12.226957	0.00167025
12.226958	0.010042
12.226962	0.000412116
12.226965	0.00565242
12.226968	0.000412116
12.226978	0.0101786
12.226983	0.000415887
12.226986	0.00213602
12.226987	0.0211769
12.227017	0.000843117
12.227046	0.00041971
12.227068	0.010042
12.227101	0.000412116
12.227122	0.000827832
12.22717	0.000412116
12.227257	0.0199946
12.227268	0.000827832
12.227308	0.00124719
12.227366	0.0458696
12.22738	0.000412116
12.227434	0.000412116
12.227453	0.000412116
12.227557	0.000412116
12.227616	0.000412116
12.227621	0.000412116
12.227696	0.0188751
12.227704	0.0188751
12.227707	0.000669591
12.227711	0.00209705
12.227717	0.000412116
12.227729	0.000827832
12.227811	0.00570551
12.227864	0.0301334
12.227868	0.0046961
12.227874	0.000779879
12.227902	0.000411755
12.227931	0.000479272
12.227945	0.000479272
12.227963	0.00148038
12.227971	0.000982246
12.227975	0.0582539
12.227981	0.000992063
12.227998	0.000498629
12.22801	0.0454762
12.228031	0.0268228
12.228131	0.000493681
12.228176	0.000938673
12.228177	0.000471846
12.228183	0.0202742
12.228202	0.00047175
12.22821	0.0204106
12.228255	0.000975356
12.228282	0.000425532
12.228507	0.000463664
12.228687	0.000390085
12.22873	0.000424989
12.228767	0.000406649
12.228806	0.000427515
12.228817	0.000415887
12.22886	0.00565242
12.228905	0.000827832
12.228965	0.0255811
12.228997	0.000827832
12.229018	0.000412116
12.229029	0.000827832
12.229189	0.0458696
12.229426	0.000827832
12.229439	0.000827832
12.229452	0.00167025
12.229475	0.000669591
12.229507	0.000827832
12.229558	0.000827832
12.229592	0.000412116
12.229613	0.016662
12.229628	0.00252765
12.229632	0.000412116
12.229708	0.00124719
12.229745	0.000412116
12.229774	0.000412116
12.229791	0.00124719
12.229806	0.000412116
12.229835	0.000412116
12.229873	0.00346403
12.229883	0.000415887
12.229893	0.000835422
12.2299	0.000835422
12.229968	0.0364183
12.22998	0.000415887
12.230017	0.000412116
12.230076	0.000827832
12.230088	0.000827832
12.230271	0.000412116
12.230485	0.000412116
12.23051	0.0364183
12.230525	0.000308484
12.230532	0.0203819
12.230572	0.000827832
12.230586	0.000412116
12.23061	0.000412116
12.230703	0.0383901
12.230824	0.00125865
12.230879	0.000415887
12.230897	0.000415887
12.230915	0.0021164
12.230954	0.000827832
12.230987	0.000669591
12.231028	0.000412116
12.231067	0.00296209
12.231073	0.000412116
12.231158	0.000412116
12.2312	0.000412116
12.231201	0.000827832
12.231223	0.0219631
12.231241	0.000412116
12.231261	0.000412116
12.231287	0.00039322
12.231294	0.000789889
12.231328	0.000308484
12.231347	0.00808625
12.231532	0.0450445
12.231545	0.000842871
12.23155	0.0572921
12.231555	0.000427543
12.231576	0.000456621
12.231626	0.000444257
12.231666	0.000395517
12.231675	0.00850693
12.231676	0.00474095
12.231687	0.0457589
12.231737	0.000412116
12.231765	0.000412116
12.231808	0.000412116
12.231809	0.000412116
12.231815	0.0162773
12.231819	0.000835422
12.23188	0.0162773
12.232095	0.00124719
12.232235	0.000412116
12.232248	0.0947317
12.232257	0.000412116
12.232296	0.00209705
12.232306	0.118489
12.232325	0.000412116
12.232327	0.00124719
12.232339	0.000412116
12.232341	0.000412116
12.23236	0.118489
12.232364	0.000412116
12.23238	0.000412116
12.232452	0.000827832
12.232454	0.000827832
12.232474	0.0462272
12.232483	0.000412116
12.232485	0.00124719
12.232489	0.000827832
12.232514	0.003432
12.23252	0.33645
12.232539	0.000412116
12.232595	0.000412116
12.23261	0.000412116
12.232761	0.000412116
12.232798	0.000412116
12.232831	0.000412116
12.23287	0.121287
12.232897	0.118422
12.232925	0.000412116
12.232941	0.000412116
12.232942	0.000412116
12.232961	0.168676
12.233016	0.000415887
12.233025	0.121606
12.233042	0.000415887
12.233043	0.010582
12.233045	0.010582
12.233069	0.000827832
12.233088	0.000412116
12.233094	0.0174991
12.233097	0.121606
12.233111	0.000412116
12.233129	0.124842
12.23313	0.124842
12.233149	0.000415887
12.23315	0.000415887
12.233901	0.00041971
12.233905	0.124522
12.233936	0.0021164
12.233982	0.168676
12.234046	0.000415887
12.234047	0.121606
12.234062	0.00570551
12.234074	0.000415887
12.234075	0.000415887
12.234091	0.000415887
12.234112	0.000415887
12.234125	0.000415887
12.234141	0.00255102
12.234174	0.000656907
12.234181	0.000415887
12.234182	0.000415887
12.234186	0.000415887
12.234194	0.000415887
12.234201	0.000415887
12.234234	0.163478
12.234236	0.0215717
12.23424	0.163478
12.234282	0.000415887
12.234325	0.000835422
12.234333	0.163783
12.234335	0.000835422
12.234353	0.000299265
12.234355	0.0433269
12.234356	0.158796
12.234364	0.0458515
12.234377	0.00168563
12.234383	0.158796
12.234395	0.158796
12.234449	0.010582
12.234451	0.00478365
12.234487	0.000835422
12.234575	0.00882572
12.234642	0.000415619
12.234651	0.000419537
12.234714	0.116212
12.234742	0.117584
12.234763	0.112209
12.234795	0.00043578
12.23481	0.0059365
12.234814	0.000118669
12.234815	0.0999556
12.234831	0.000427515
12.234832	0.000423585
12.234852	0.00041971
12.234857	0.00269434
12.23524	0.000415887
12.235243	0.000412116
12.235253	0.000415887
12.235255	0.000415887
12.235378	0.000827832
12.235388	0.111962
12.235405	0.00713239
12.235527	0.000412116
12.235637	0.000412116
