cross	contrast	pair	pool.a	pool.b	chrom	peak.Mb	peak.LOD	lcon.Mb	rcon.Mb	width.kb	peak.rank	contrast.beta	z	f1.a	f1.b	dfreq	n.markers.window	depth.a	depth.b	trough.LOD	separated	other.cross	other.LOD.at.peak	other.peak.Mb	other.peak.LOD	shared	shared.suggestive	drawn.in.figure2
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	I	12.945099	13.7411930210178	12.689783	12.950261	260.478	4	0.050308229216987	8.04027968913409	0.7957099499630875	0.7429378531073446	0.05277209685574291	511	24382	18054	8.77358537429944	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	I	11.325161	12.7895590702274	11.239921	11.440245000000001	200.324	5	0.0373965811759793	7.76287351431138	0.8933333333333333	0.8582230623818525	0.03511027095148078	286	13650	10051	7.11984148023404	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	II	12.075761	27.6037916263298	12.009617	12.145114	135.497	1	-0.0815717778124647	-11.3356010399554	0.43066861149014257	0.5445856091189741	-0.11391699762883156	530	21253	16844	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	II	13.205001	26.3321749530633	13.149624	13.290058	140.434	2	-0.0790424690743564	-11.0742648739502	0.34822701354240915	0.45066283141570784	-0.1024358178732987	394	22448	15992	16.8910285612573	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	II	15.279283	18.7530824834691	15.269022	15.279283	10.261	3	-0.0674451929519659	-9.36653746939179	0.40802823114247905	0.4617970660146699	-0.05376883487219086	97	4534	3272	8.20717586969331	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	II	3.814008	18.3905927481542	3.718854	3.865804	146.95	4	0.0667224428053197	9.27698257949885	0.6217445685696662	0.5681401560781438	0.05360441249152237	2108	116728	76372	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	II	5.415048	11.0046793520613	5.379702	5.455471	75.769	5	-0.0516434860760939	-7.21381750398089	0.37257904693270877	0.43586438055949467	-0.0632853336267859	208	11101	7757	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	III	13.294119	82.3898452070409	13.029943	13.540649	510.706	1	-0.122412361182476	-19.5141470339797	0.6804773918105957	0.793410748042128	-0.11293335623153222	197	10306	7406	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	III	8.014987	72.3842361830719	7.959841	8.08091	121.069	2	-0.0451583084492569	-18.2954613856497	0.94639475600874	0.9898566703417861	-0.04346191433304614	233	13730	9070	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	III	6.084842	69.7972368492538	5.94981	6.295044	345.234	3	-0.0506649152400476	-17.9669191671926	0.9326657458563536	0.9829813664596273	-0.05031562060327366	206	11584	8050	24.3323695434446	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	III	4.949501	30.3797636495218	4.744583	4.949501	204.918	4	-0.0405472042631133	-11.8861524047137	0.9210666666666667	0.9528467519438174	-0.031780085277150705	212	11250	7974	30.3797636495218	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	III	12.029131	22.0029931796956	11.989795	12.029131	39.336	5	-0.0528439009387031	-10.1341311613894	0.8168242906918866	0.8533114955471389	-0.036487204855252364	269	12054	9769	22.0029931796956	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	IV	17.205395	13.9427882447735	16.994397	17.385366	390.969	1	0.0571272028394086	8.09782452299378	0.42176640108492963	0.3396105285683715	0.08215587251655815	142	5899	4673	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	IV	0.023876	8.00376871519466	0.023876	0.080208	56.332	2	-0.0448997411038424	-6.18147982179222	0.4943725379853686	0.5529411764705883	-0.05856863848521965	113	3554	2890	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	IV	4.13575	5.28193801650614	4.074904	4.200564	125.66	3	0.030308174301613	5.06563358591077	0.4524459374343901	0.38591229266075894	0.06653364477363116	1231	33341	22005	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	IV	13.733831	5.12435305281564	13.639679	13.860442	220.763	4	0.0305554286141341	4.99335465781377	0.23712067748764998	0.21820695102685625	0.01891372646079373	321	12753	10128	0.146255202922186	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	IV	6.264999	4.64617273802434	6.19492	6.401139	206.219	5	0.0233469388468295	4.76727503964223	0.18206002415643585	0.14691474910468036	0.03514527505175549	1570	65407	48586	0.240331382391426	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	V	10.755286	97.6740460650292	10.57891	10.940479	361.569	1	-0.152664757389834	-21.2412062335617	0.39786838760144716	0.546243199529481	-0.1483748119280338	181	10227	6801	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	V	11.941901	86.4359710804111	11.941901	12.105198	163.297	2	-0.141786496328871	-19.9858750259856	0.3370039870894247	0.4942294636795655	-0.1572254765901408	178	10534	7365	73.4339321278687	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	V	15.845257	75.7469403580547	15.604989	16.145008	540.019	3	-0.131948355942353	-18.7138962550303	0.3390625104945361	0.4654237151926709	-0.12636120469813478	3204	148887	99548	49.307675334243	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	V	14.602969	67.9714097319229	14.164679	14.602969	438.29	4	-0.121313087518033	-17.7313797131488	0.3002372601609243	0.4567594058659428	-0.15652214570501854	367	19388	13263	59.3370137110487	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	V	13.110117	53.4129512161815	13.110117	13.160526	50.409	5	-0.111926601684343	-15.7275704326376	0.37285225073204625	0.4780252132558315	-0.10517296252378527	1980	100745	66235	53.4129512161815	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	X	8.615098	10.4018122787053	8.504963	8.695086	190.123	1	0.0244667115045999	7.01865202019048	0.9576476093908431	0.9239373601789709	0.03371024921187227	261	12821	8940	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	X	11.635697	5.61580263634439	11.499933	11.780736	280.803	2	0.0205618644943436	5.21543654455511	0.931587520360857	0.9099443988697475	0.021643121491109474	282	15962	10971	1.02710785389758	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	X	2.286855	5.31366865130776	2.19488	2.390438	195.558	3	0.0288260107214189	5.08006213594326	0.8264437689969605	0.7856255178127589	0.04081825118420157	255	13160	9656	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	X	9.695875	4.52547674043417	9.695875	9.715319	19.444	4	0.0172341668733554	4.70848136879908	0.9445577112791845	0.9352969579913085	0.009260753287876011	263	15205	10355	4.52547674043417	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs rpn12	ht115|rpn12	ht115	rpn12	X	7.504641	4.45925049129673	7.4799620000000004	7.504641	24.679	5	0.0157656415566972	4.6759042531333	0.9503086654980566	0.9332901554404145	0.0170185100576421	241	13121	9264	4.45925049129673	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	I	12.544783	48.4798709683445	12.449957	12.660078	210.121	1	0.122181201333536	14.9879365366843	0.8358299707036648	0.6993464052287581	0.1364835654749067	283	18091	5355	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	I	7.846007	45.8803362899788	7.619417	8.130516	511.099	2	0.0940884642835514	14.5830930101267	0.9351654426281292	0.83862355384159	0.09654188878653913	229	12663	3371	15.3610487394071	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	I	2.366217	45.6014819346065	2.249858	2.460154	210.296	3	0.126082716185648	14.538995536496	0.7931317553700916	0.6666666666666666	0.126465088703425	150	7309	2430	18.753054236954	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	I	6.614896	39.0010831917507	6.439845	6.614896	175.051	4	0.0878993472133328	13.4530797735016	0.9288845591816853	0.8301400147383935	0.09874454444329184	179	10265	2714	37.5859671869373	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	I	14.055025	38.0268376384914	13.799366	14.185197	385.831	5	0.121974031052202	13.2852775258488	0.7157428872497366	0.6440092165898618	0.0717336706598748	405	23725	6944	29.2147559441248	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	II	7.435101	38.147230365414	7.274984	7.745064	470.08	1	-0.126065511387354	-13.3061283593071	0.35435706011069634	0.4758230452674897	-0.12146598515679335	140	7769	1944	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	II	9.484559	33.8735856268431	9.289627	9.560328	270.701	2	-0.118887858742279	-12.5447693228029	0.3531754652762691	0.46943691659138814	-0.11626145131511906	239	13809	3321	26.4066762880528	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	II	6.274468	31.359461207729	6.239739	6.274468	34.729	3	-0.114462881959165	-12.074460125868	0.3540157998683344	0.4914044761595848	-0.1373886762912504	203	12152	3083	24.5340890707528	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	II	10.560765	27.8838319388803	10.560765	10.585163	24.398	4	-0.108640684813319	-11.3923477743082	0.36246617421195054	0.4742296918767507	-0.11176351766480014	246	13673	3570	19.8037990070214	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	II	11.794452	21.4478108778804	11.585356	11.850793	265.437	5	-0.0953437079712963	-10.0071761967387	0.3811357074109721	0.4504950495049505	-0.06935934209397843	175	10390	2828	13.8196623382744	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	III	13.314989	138.095210601364	13.104995	13.525807	420.812	1	-0.183750329361088	-25.245515913274	0.6813729815582811	0.8857538035961272	-0.20438082203784613	223	11333	3615	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	III	12.104992	43.5390590528838	12.074771	12.104992	30.221	2	-0.090433372132173	-14.2085988389427	0.8149300975995779	0.8931247963506028	-0.07819469875102492	437	18955	6138	43.5390590528838	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	III	0.764973	37.3457064329823	0.599649	0.916058	316.409	3	-0.119899180571002	-13.1666903701632	0.5448875759067783	0.6643300620869217	-0.11944248618014341	323	18279	4993	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	IV	0.504727	15.6291774355931	0.289898	0.700152	410.254	1	-0.081973024863158	-8.56405129409157	0.4660710487130398	0.5811170212765957	-0.11504597256355592	175	9402	3008	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	IV	9.014773	7.08330218273031	8.894734	9.180059	285.325	2	-0.0384928711676965	-5.8281854901561	0.11596021148848464	0.13994910941475827	-0.023988897926273636	207	11159	2751	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	IV	5.98451	6.05952536705562	5.874489	6.065589	191.1	3	-0.038836837325657	-5.40807641494533	0.13696037847427558	0.18379934210526316	-0.04683896363098758	148	8455	2432	1.80278747889884	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	IV	15.26515	5.63362510778349	15.168985	15.345125	176.14	4	0.044720173594011	5.22331183249775	0.31759605677296754	0.2907506436918202	0.02684541308114735	467	16839	5049	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	IV	17.175099	4.54277222661106	16.854886	17.38117	526.284	5	0.0440176641360236	4.71695175161832	0.406127258444619	0.3403361344537815	0.06579112399083747	183	7638	2380	1.59396810856461	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	V	11.904912	135.405359575919	11.738763	12.170044	431.281	1	-0.235047655993219	-24.9989761625956	0.33960220559275306	0.5918141592920354	-0.25221195369928234	173	10156	2712	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	V	10.505222	132.894745445696	10.284092	10.70008	415.988	2	-0.230068468393693	-24.7666502041122	0.42742202138212276	0.6682892906815021	-0.24086726929937935	316	18146	4314	118.126820708369	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	V	13.170092	95.2968895457149	13.170092	14.055092	885	3	-0.19862448915254	-20.9819340457914	0.3473930604002203	0.542177979919334	-0.19478491951911375	813	43576	11653	95.2968895457149	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	V	9.279896	74.3132474072584	9.234763	9.279896	45.133	4	-0.171387861363676	-18.5366512061997	0.4911577992744861	0.6646778042959427	-0.1735200050214566	222	13232	3352	74.3132474072584	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	V	15.055285	64.9949518924888	15.055285	15.130057	74.772	5	-0.16143657490146399	-17.3405459423735	0.25462333423986944	0.41778226824955794	-0.1631589340096885	266	14708	3959	64.9949518924888	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	X	15.515321	14.6517040102673	15.429549	15.660017	230.468	1	0.0695425172054479	8.29701030966379	0.7840057122456265	0.6922194609061365	0.09178625133949003	344	19607	5231	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	X	13.00485	9.98985161351047	12.92475	13.065986	141.236	2	0.0429732218333014	6.88209952691597	0.9135256739156175	0.8333333333333334	0.08019234058228408	439	25337	6462	0.667827217044632	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	X	11.918787	6.51602411188744	11.814928	11.918787	103.859	3	0.0302889753543413	5.59931509107444	0.935094511500797	0.8969213853765805	0.03817312612421653	256	13173	3638	5.87867593097751	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	ht115 vs vha5	ht115|vha5	ht115	vha5	X	14.4287	4.65450371325017	14.389984	14.4287	38.716	4	0.0375965613555519	4.77130628509438	0.805047680504768	0.7416570771001151	0.06339060340465297	258	13947	3476	4.65450371325017	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	I	1.874805	493.021843480466	1.78423	1.955107	170.877	1	-0.326771201929119	-47.6637721902868	0.3142181961402127	0.6463090068637064	-0.3320908107234937	251	12695	14278	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	I	0.495212	223.381815883105	0.227526	0.780194	552.668	2	-0.226706941432575	-32.0951122473033	0.40555806597379124	0.6133763388510224	-0.20781827287723115	222	17704	16432	221.780455754226	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	I	2.957774	94.6967912040322	2.957774	2.975161	17.387	3	-0.131209749394003	-20.9159743168701	0.6853782099807838	0.7935509241053873	-0.1081727141246035	299	17173	17801	94.6967912040322	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	I	10.333694	69.0078130624397	10.199663	10.405363	205.7	4	0.0809093485675401	17.8654612380008	0.9355320615950357	0.8646313929518014	0.0709006686432343	166	8702	10187	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	I	7.825119	56.5717390329449	7.62498	8.030005	405.025	5	0.0730680997849781	16.1834339059176	0.9229899903132063	0.8577347044462529	0.0652552858669534	200	12388	13517	49.2765792807002	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	II	13.375236	204.293445483838	13.27953	13.480262	200.732	1	-0.209644186932974	-30.6951284559765	0.2729739731096583	0.4715918689115378	-0.1986178958018795	299	16214	17759	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	II	11.494968	176.862106778542	11.419852	11.630158	210.306	2	-0.196823938826572	-28.5633454121521	0.2725442554668518	0.47598310899973606	-0.20343885353288427	217	14405	15156	83.8487845874821	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	II	10.055298	116.229188212198	9.934613	10.200297	265.684	3	-0.159913042171346	-23.1654681449782	0.29023263224984064	0.4534211489206001	-0.16318851667075945	185	12552	13665	105.934091155441	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	II	4.685014	106.18193490517601	4.549969	4.756005	206.036	4	-0.15722641249607	-22.1442850733554	0.38604264746607586	0.5372049187685127	-0.15116227130243687	554	32499	33423	57.0066027085599	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	II	6.695109	101.737390863471	6.629658	6.760575	130.917	5	-0.148433388943534	-21.6772082548742	0.2868525896414343	0.44108486893329873	-0.15423227929186445	241	14558	15412	68.7641135367221	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	III	13.36503	825.0090546587	13.109961	13.615063	505.102	1	0.286895657567256	61.6497610013122	0.9960049393477155	0.7118553605977717	0.28414957874994384	244	13767	14989	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	III	12.109904	259.480365468209	12.059958	12.109904	49.946	2	0.15440337467967	34.5880959393153	0.9575870226427847	0.7976444104996583	0.15994261214312644	438	23672	24877	259.480365468209	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	IV	17.492237	93.3089364522409	17.459482	17.492237	32.755	1	-0.136696727314275	-20.7626257445491	0.2655958162121778	0.4023758757234237	-0.1367800595112459	58	2677	3283	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	IV	0.023876	47.2113240823665	0.023876	0.070161	46.285	2	0.106267101392946	14.7917614190188	0.5888477556686719	0.48866653052889525	0.10018122513977662	113	4322	4897	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	IV	15.644976	41.9782617849409	15.534289	15.905022	370.733	3	-0.0922440023887224	-13.9533614626695	0.24647613114243438	0.34783342712436693	-0.10135729598193255	382	12841	17770	35.4831882749195	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	IV	14.445025	37.9136155282505	14.234172	14.531386	297.214	4	-0.0834863705153137	-13.2656386640627	0.1921608040201005	0.2949872557349193	-0.1028264517148188	377	14925	17655	23.5035660890076	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	IV	3.235001	14.072138702428	2.95977	3.335017	375.247	5	-0.056057058708869	-8.13453263331026	0.3142801021410332	0.3850154341699101	-0.07073533202887688	428	30546	29804	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	V	10.67581	440.475106394845	10.473861	10.980441	506.58	1	0.296508717019363	45.0538393460574	0.7831582860860675	0.5129777404451911	0.27018054564087646	178	10759	11905	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	V	12.344983	329.661691252874	12.059859	12.610048	550.189	2	0.266779822100889	38.9811951515897	0.7410040890504316	0.4747678719710123	0.2662362170794193	840	44020	52988	293.252013772239	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	V	13.804387	299.689541565149	13.664622	13.900041	235.419	3	0.256774269266173	37.1686243279698	0.7332700628470225	0.4639791100300472	0.26929095281697524	2278	133817	139780	257.876599077012	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	V	9.469861	223.041944436394	9.384733	9.469861	85.128	4	0.215104196539803	32.0707197030983	0.7778339228566616	0.5362350699787499	0.24159885287791172	200	11874	13647	223.041944436394	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	V	14.900223	161.91487888418	14.900223	15.130057	229.834	5	0.194491530297609	27.331849868245	0.6002529044495376	0.4037275884062079	0.19652531604332968	230	12653	14111	132.26003668181	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	X	9.715319	91.8611000768637	9.419682	10.130732	711.05	1	-0.100480401506434	-20.6014330791379	0.8081973736569836	0.9295916441200529	-0.12139427046306928	233	15078	15893	NA	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	X	8.419258	71.6639022325739	8.27477	8.419258	144.488	2	-0.0833849302684552	-18.2045765121585	0.8458520993752724	0.9269128022467292	-0.08106070287145684	237	13766	14599	71.6639022325739	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	X	16.055852	46.4727787687786	15.93444	16.165783	231.343	3	0.0907194901724354	14.6763408596573	0.8120072771376592	0.7404533512555752	0.07155392588208398	277	14841	16367	0	TRUE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	X	7.269273	36.1526284416703	7.249795	7.269273	19.478	4	-0.052712960541731	-12.9563557056461	0.8750538329026701	0.93853591160221	-0.06348207869953981	284	18576	18824	36.1526284416703	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs par1	mig6|par1	mig6	par1	X	11.584602	27.6946606847631	11.294824	11.680298	385.474	5	-0.0522821355893995	-11.3540456335128	0.8487710219922381	0.9145941432575894	-0.06582312126535128	267	15460	16767	25.2708913108951	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	I	1.874805	671.661655906809	1.789747	1.960453	170.706	1	-0.37464407020992	-55.628248934887	0.3142181961402127	0.714872637633525	-0.40065444149331236	251	12695	8519	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	I	0.784306	221.380669335618	0.644791	0.784306	139.515	2	-0.226407851145074	-31.9512221621389	0.3978898860053359	0.6282079892881053	-0.23031810328276936	204	16492	8962	221.380669335618	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	I	2.960983	137.088683995248	2.960983	2.985172	24.189	3	-0.154774883719448	-25.1535451097589	0.6843845972123789	0.8274786946580752	-0.14309409744569634	297	16932	9622	137.088683995248	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	II	13.375236	199.089770439666	13.309714	13.440956	131.242	1	-0.207792538412801	-30.3022616903045	0.2729739731096583	0.47803271941557773	-0.20505874630591941	299	16214	9719	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	II	11.806351	91.4696505799338	11.454933	11.965168	510.235	2	-0.142947054295374	-20.5576345812964	0.3066371304421914	0.43336477563670667	-0.1267276451945153	176	11737	7421	59.0574662030625	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	II	15.279283	76.7896412897789	15.25932	15.279283	19.963	3	-0.133239981554648	-18.8417563178885	0.3384433962264151	0.4617970660146699	-0.1233536697882548	97	5936	3272	48.9946099826991	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	II	10.045272	55.6465658411772	9.959635	10.130045	170.41	4	-0.110319628240885	-16.0512574886966	0.28976544234105134	0.3974815220366822	-0.10771607969563085	191	13259	7306	42.1478467318823	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	II	3.536774	37.0073849069276	3.484979	3.650228	165.249	5	-0.0949619936334264	-13.1073886202173	0.41928822495606327	0.5389781722235548	-0.11968994726749155	345	22760	12507	5.17997256296164	FALSE	NA	NA	NA	NA	NA	NA	FALSE
N2xXZ1516	mig6 vs rpn12	mig6|rpn12	mig6	rpn12	III	13.314989	477.761423148998	13.099705	13.53513	435.425	1	0.191852878706372	46.920766481727	0.9966046648951875	0.7941038289875499	0.20250083590763757	223	13548	8514	NA	TRUE	NA	NA	NA	NA	NA	NA	TRUE
